"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"290","RT @WhiteHouse: .@PressSec on tonight's #SOTU 

Tune in at 9pm EST: https://t.co/EmsdctGWtd https://t.co/XASq0Eb4T4",FALSE,0,NA,2018-01-30 23:59:40,FALSE,NA,"958489925044920320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","poliscismiles",1780,TRUE,FALSE,NA,NA
"291","RT @Mona_harrison: #TheDworkinReport #SOTU
The lying from the orange guy, begins at 9pm est. Scott has the truth and we need everyone in su…",FALSE,0,NA,2018-01-30 23:59:40,FALSE,NA,"958489924835127296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rcastle06",108,TRUE,FALSE,NA,NA
"292","RT @ItsMeCathi: Not one SINGLE Democrat should be at #SOTU! Start listening to your constituents or we'll vote you out. I'm tired of our sp…",FALSE,0,NA,2018-01-30 23:59:40,FALSE,NA,"958489924029775872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GretaResister",14,TRUE,FALSE,NA,NA
"293","Good riddance. #TheLeftHatesAmerica  #MAGA #Winning #SOTU https://t.co/OQvhQBXY1P",FALSE,2,NA,2018-01-30 23:59:40,FALSE,NA,"958489923543355392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Arkydiva",3,FALSE,FALSE,NA,NA
"294","Can't wait for the Twitter equivalent of liquid shit during #SOTU tonight. I guess that makes me Roto Router since… https://t.co/uqIATmTnT6",FALSE,0,NA,2018-01-30 23:59:40,TRUE,NA,"958489923274686465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bigscrits",0,FALSE,FALSE,NA,NA
"295","RT @ACLU: Tonight our client Nahrain Hamama will attend the #SOTU for her husband, Sam. He is one of hundreds of Iraqis swept up in ICE rai…",FALSE,0,NA,2018-01-30 23:59:40,FALSE,NA,"958489923215962113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","f1v3ninehVk",307,TRUE,FALSE,NA,NA
"296","RT @ForTrump: Tonight is my Super Bowl, and I know who is going to win #MAGA #SOTU",FALSE,0,NA,2018-01-30 23:59:40,FALSE,NA,"958489922981322753",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","stoyeneso",18,TRUE,FALSE,NA,NA
"297","RT @funder: RT if you pledge to join the #SOTUBLACKOUT &amp; agree to not watch the #SOTU live. #StateOfTheDream",FALSE,0,NA,2018-01-30 23:59:40,FALSE,NA,"958489922922426368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sally_ThatGurl",6060,TRUE,FALSE,NA,NA
"298","#SOTU #stateoftheunion #tidepods Vibe. 
Between this &amp; the blood moon, blue moon, eclipse, here… https://t.co/21aLyHqCDE",FALSE,0,NA,2018-01-30 23:59:40,FALSE,NA,"958489922326769664",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","jadaschiessl",1,FALSE,FALSE,NA,NA
"299","RT @ProudResister: Dear @realDonaldTrump,

It does not matter what you say during the #SOTU. The majority of the American people already kn…",FALSE,0,NA,2018-01-30 23:59:39,FALSE,NA,"958489922163261440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2Fierce2Ignore_",1150,TRUE,FALSE,NA,NA
"300","RT @indyfromspace: Great advice 4 #SOTU tonight: Every time a lie/something that angers you is said, commit yourself to: one hr of campaign…",FALSE,0,NA,2018-01-30 23:59:39,FALSE,NA,"958489922003927042",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BucknerFam",6,TRUE,FALSE,NA,NA
"301","RT @ACLU: Tonight our client Nahrain Hamama will attend the #SOTU for her husband, Sam. He is one of hundreds of Iraqis swept up in ICE rai…",FALSE,0,NA,2018-01-30 23:59:39,FALSE,NA,"958489921785753601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","diaz_mldiaz9",307,TRUE,FALSE,NA,NA
"302","RT @WhiteHouse: .@PressSec on tonight's #SOTU 

Tune in at 9pm EST: https://t.co/EmsdctGWtd https://t.co/XASq0Eb4T4",FALSE,0,NA,2018-01-30 23:59:39,FALSE,NA,"958489921563582464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RealSteph7777",1780,TRUE,FALSE,NA,NA
"303","RT @Harlan: There are 5, yes *FIVE* Democratic Responses to President @realDonaldTrump’s #SOTU...

The Democratic Party is so splintered.…",FALSE,0,NA,2018-01-30 23:59:39,FALSE,NA,"958489921559281665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mlhcromwell16",1857,TRUE,FALSE,NA,NA
"304","RT @WhiteHouse: #SOTU: https://t.co/nJF9j414YL https://t.co/nhzNyLxmjE",FALSE,0,NA,2018-01-30 23:59:39,FALSE,NA,"958489921353854976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_AO34_",462,TRUE,FALSE,NA,NA
"305","RT @funder: Trump’s trying to “stress unity” in his #SOTU. But giving a speech where he lies throughout the whole thing, then releases a pa…",FALSE,0,NA,2018-01-30 23:59:39,FALSE,NA,"958489921135689728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GoetzeSue",1528,TRUE,FALSE,NA,NA
"306","RT @Hogan80Hogan: Ok Dems- Remember you're allowed to yell ""LIAR"" during the #SOTU whenever you want.

Also feel free to walk out at any ti…",FALSE,0,NA,2018-01-30 23:59:39,FALSE,NA,"958489920905113601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","betsy_uncle",333,TRUE,FALSE,NA,NA
"307","RT @TheDailyShow: Pregame for the #SOTU with a year of Mike Pence eye-banging Donald Trump. https://t.co/1OMwnjazIe",FALSE,0,NA,2018-01-30 23:59:39,FALSE,NA,"958489920850595850",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","freewheelin_JwJ",1889,TRUE,FALSE,NA,NA
"308","RT @Breaking911: JUST IN: Excerpts from tonight's #SOTU https://t.co/tRKV246wFQ",FALSE,0,NA,2018-01-30 23:59:39,FALSE,NA,"958489920477200384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OVOJulio",37,TRUE,FALSE,NA,NA
"309","RT @bellvisuals: Donald Trump sexually assaulted over 20 women projection #sotu #resist https://t.co/vZJbdIra6w",FALSE,0,NA,2018-01-30 23:59:39,FALSE,NA,"958489920380784641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","boots366",2439,TRUE,FALSE,NA,NA
"310","RT @TheRevAl: If Trump mentions economic success in America during the #SOTU tonight, he should thank former President Barack Obama. #TheBe…",FALSE,0,NA,2018-01-30 23:59:39,FALSE,NA,"958489920309514241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmeshiaCross",77,TRUE,FALSE,NA,NA
"311","If that moment is all about his resignation, count me in... That would #MAGA right there... #sotu https://t.co/KAv9F2aNA4",FALSE,0,NA,2018-01-30 23:59:39,FALSE,NA,"958489920091369472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandonLeeJacobs",0,FALSE,FALSE,NA,NA
"312","RT @VABVOX: More than 1M Americans are still without electricity and water since September.

Will Trump mention them in the #SOTU ? https:/…",FALSE,0,NA,2018-01-30 23:59:39,FALSE,NA,"958489919877533703",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MilanowskiCarol",32,TRUE,FALSE,NA,NA
"313","Here’s what Arkansas will be watching for in tonight’s #SOTU. @rep_stevewomack speaks with @DrewPetrimoulx #arpx… https://t.co/GRtqvXHhNw",FALSE,0,NA,2018-01-30 23:59:39,TRUE,NA,"958489919508361222",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AustinKellerman",1,FALSE,FALSE,NA,NA
"314","... <ed><U+00A0><U+00BD><ed><U+00B1><U+0080> #SOTU https://t.co/2ivdPZOtcg",FALSE,0,NA,2018-01-30 23:59:39,FALSE,NA,"958489919386775552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itscaitymarie",0,FALSE,FALSE,NA,NA
"315","RT @WhiteHouse: Excerpt from tonight's #SOTU <U+2B07><U+FE0F> 

Read more: https://t.co/nJF9j414YL https://t.co/a9451WUTab",FALSE,0,NA,2018-01-30 23:59:39,FALSE,NA,"958489918644240385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","automaticsteel",828,TRUE,FALSE,NA,NA
"316","RT @Harlan: There are 5, yes *FIVE* Democratic Responses to President @realDonaldTrump’s #SOTU...

The Democratic Party is so splintered.…",FALSE,0,NA,2018-01-30 23:59:38,FALSE,NA,"958489917247680512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nobamanoway",1857,TRUE,FALSE,NA,NA
"317","RT @Rose4Austin2018: How many be be tuning into the #SOTU tonight? Will you be tweeting while it’s on? https://t.co/JgJn1djw6c",FALSE,0,NA,2018-01-30 23:59:38,FALSE,NA,"958489917180596224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Root4Change",423,TRUE,FALSE,NA,NA
"318","RT @AFLCIO: We asked. You answered. Sum up Trump's first year in one word #SOTU https://t.co/RdNLkMrbIR https://t.co/9xB2oLseks",FALSE,0,NA,2018-01-30 23:59:38,FALSE,NA,"958489917109231616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IBEWLocal1",28,TRUE,FALSE,NA,NA
"319","Coming up on the #KUSINews at 5,  exclusive interview with Duncan Hunter Sr. and @marklarsonradio preview President… https://t.co/JQXQzfOqeS",FALSE,0,NA,2018-01-30 23:59:38,TRUE,NA,"958489916643487744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KUSINews",1,FALSE,FALSE,NA,NA
"320","RT @4everNeverTrump: Trump's #SOTU: ""Tonight I am extending an open hand to work with members of both parties.""

3 days ago: Democrats ""are…",FALSE,0,NA,2018-01-30 23:59:38,FALSE,NA,"958489916329078784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexcharner",63,TRUE,FALSE,NA,NA
"321","RT @RepZoeLofgren: Preparing for the State of the Union Address tonight #SOTU https://t.co/bLm3PkZ5Z8",FALSE,0,NA,2018-01-30 23:59:38,FALSE,NA,"958489916228317184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","erinsbaum",275,TRUE,FALSE,NA,NA
"322","RT @Harlan: There are 5, yes *FIVE* Democratic Responses to President @realDonaldTrump’s #SOTU...

The Democratic Party is so splintered.…",FALSE,0,NA,2018-01-30 23:59:38,FALSE,NA,"958489915871973376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suprdupe",1857,TRUE,FALSE,NA,NA
"323","RT @Scavino45: #SOTU https://t.co/SPK3XyXWrX",FALSE,0,NA,2018-01-30 23:59:38,FALSE,NA,"958489915611742208",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","javierccancce",1137,TRUE,FALSE,NA,NA
"324","Excerpts of tonight’s #SOTU suggest Trump will use “olive branch” and “unity” talk to shellack the same old deeply… https://t.co/DssYW1ENs8",FALSE,36,NA,2018-01-30 23:59:38,TRUE,NA,"958489915347603456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sallykohn",10,FALSE,FALSE,NA,NA
"325","RT @WhiteHouse: An excerpt from tonight's #SOTU
More: https://t.co/nJF9j414YL https://t.co/BWeW9QnDGr",FALSE,0,NA,2018-01-30 23:59:38,FALSE,NA,"958489914684903424",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","56jakesmom",473,TRUE,FALSE,NA,NA
"326","I heard @KamalaHarris is flying them first class to the state of the union. #SOTU  https://t.co/hK6rf3Oea5",FALSE,11,NA,2018-01-30 23:59:38,FALSE,NA,"958489913959186432",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BKactual",1,FALSE,FALSE,NA,NA
"327","RT @REALtrumpbureau: HOW #STUPID IS #STUPID !
@THEDEMOCRATS ARE <ed><U+00A0><U+00BD><ed><U+00B2><U+00AF>% #STUPID 
#ARREST THE #STUPIDS AND THEIR #ILLEGALDREAMERS AT #SOTU 
THANK…",FALSE,0,NA,2018-01-30 23:59:37,FALSE,NA,"958489913611124736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tatreeves63",225,TRUE,FALSE,NA,NA
"328","Excerpt from Trump #SOTU speech:
""Americans...deserve a government that shows them..love [of Putin] and loyalty [to Russia]""",FALSE,23,NA,2018-01-30 23:59:37,FALSE,NA,"958489913191817220",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MichaelEMann",6,FALSE,FALSE,NA,NA
"329","#GOP congressman #PaulGosar calls for arrest of #undocumented #SOTU attendees. He'll be gone after the 2018 electio… https://t.co/ioHJrdEoIb",FALSE,0,NA,2018-01-30 23:59:37,TRUE,NA,"958489912940154882",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FootInMyShoe",0,FALSE,FALSE,NA,NA
"330","@SenatorDurbin @LoyolaChicago Dick instead of inviting AN ILLEGAL IMMIGRANT TO #SOTU AND THEN MEETING WITH THEM WHY… https://t.co/bzUTGrtsvw",FALSE,0,"SenatorDurbin",2018-01-30 23:59:37,TRUE,"958481766439899138","958489912776495108","247334603","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","drk4043",0,FALSE,FALSE,NA,NA
"331","RT @morningmoneyben: Very excited to be part of the @POLITICO team offering live fact-checking and analysis of President Trump's #SOTU addr…",FALSE,0,NA,2018-01-30 23:59:37,FALSE,NA,"958489912759562240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BradEEB",11,TRUE,FALSE,NA,NA
"332","@RJJJGG @mlaboy15 @MrLuisRamos @irisiri8 @irma_rodri @AnthonyFlores60 @VilmaRoman50 @green_astrid @MelendezEnit… https://t.co/dDfJFNS5s4",FALSE,13,"RJJJGG",2018-01-30 23:59:37,TRUE,"958483344756563968","958489912260603907","2922852173","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jibaritapr38",14,FALSE,FALSE,NA,NA
"333","RT @NathanBomey: We're fact-checking President Trump's #SOTU for @USATODAY. I'm fact-checking excerpts just released, including:

TRUMP: ""S…",FALSE,0,NA,2018-01-30 23:59:37,FALSE,NA,"958489911719428096",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","lhorwich",8,TRUE,FALSE,NA,NA
"334","RT @VThePR: #SOTU
#SOTUBLACKOUT 
#StateOfTheDream 
#SOTU2018 
#Resist 
#TrumpRussia
#TrumpConspired
#GOPCorruption 
#GOPComplicit 
#TrumpRe…",FALSE,0,NA,2018-01-30 23:59:37,FALSE,NA,"958489910641594369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MonsterMarcia",1,TRUE,FALSE,NA,NA
"335","RT @FoxNews: Democrats boycotting #SOTU address. https://t.co/BSh3b4h6Pp",FALSE,0,NA,2018-01-30 23:59:37,FALSE,NA,"958489910100594688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","jpochman",397,TRUE,FALSE,NA,NA
"336","RT @Harlan: There are 5, yes *FIVE* Democratic Responses to President @realDonaldTrump’s #SOTU...

The Democratic Party is so splintered.…",FALSE,0,NA,2018-01-30 23:59:37,FALSE,NA,"958489909962125314",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrouhardSuzanne",1857,TRUE,FALSE,NA,NA
"337","RT @RedWaveRising: WHAT THE WHAT???? NO MORE!
#NoDACA
#EndDACANOW
#SOTU
White House: 100,000 Illegal Minors Released Into US Interior Since…",FALSE,0,NA,2018-01-30 23:59:37,FALSE,NA,"958489909731495936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PhilMcCrackin44",239,TRUE,FALSE,NA,NA
"338","RT @TomiLahren: So let me get this straight, Democrats are bringing illegals as their #SOTU guests but insist they are fighting for us, the…",FALSE,0,NA,2018-01-30 23:59:37,FALSE,NA,"958489909681115136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnRandle15",3769,TRUE,FALSE,NA,NA
"339","RT @ConradCortez: #SOTU #ReleaseTheMemo @southern4MAGA @LydiaJustusMAGA @Pickwick661 @JodiCocagne @Real_JimmyLee @LeeStranaham @PatriotByGo…",FALSE,0,NA,2018-01-30 23:59:36,FALSE,NA,"958489909504831488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cynthiaanne58",31,TRUE,FALSE,NA,NA
"340","RT @KatTheHammer1: ""Donald J. Trump is the Kryptonite of political correctness."" 

 ~@SebGorka 

#SOTU https://t.co/TJRwonnWmj",FALSE,0,NA,2018-01-30 23:59:36,FALSE,NA,"958489909370785793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Americanmike2",824,TRUE,FALSE,NA,NA
"341","RT @TomiLahren: So let me get this straight, Democrats are bringing illegals as their #SOTU guests but insist they are fighting for us, the…",FALSE,0,NA,2018-01-30 23:59:36,FALSE,NA,"958489909366575104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TimJohn91576417",3769,TRUE,FALSE,NA,NA
"342","RT @moranpress: Tonight during the #SOTU I'm thinking of doing a live #Periscope video on the state of @moranpress and an update of the pla…",FALSE,0,NA,2018-01-30 23:59:36,FALSE,NA,"958489909353963520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","smoran26",5,TRUE,FALSE,NA,NA
"343","RT @DJKoessler: Tonight, Stand Up America is watching the #SOTU so you don't have to. 

Text SOTU to 21333 right now for the most important…",FALSE,0,NA,2018-01-30 23:59:36,FALSE,NA,"958489909257420801",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","KarenBovaird",6,TRUE,FALSE,NA,NA
"344","RT @GeorgiaDirtRoad: Let’s make this tweet go viral! <ed><U+00A0><U+00BC><ed><U+00BE><U+00AF>

<ed><U+00A0><U+00BD><ed><U+00B4><U+0081>RETWEET if you will be watching the #SOTU Address tonight.

#IStandWithTRUMP #Trum…",FALSE,0,NA,2018-01-30 23:59:36,FALSE,NA,"958489909009924097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BEdeal45",1996,TRUE,FALSE,NA,NA
"345","Them: Are you watching Presi(yaaaaaaaark) Trump’s first #SOTU?

Me: https://t.co/O6ja4w0gFl",FALSE,0,NA,2018-01-30 23:59:36,FALSE,NA,"958489908741574656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jembugsmom",0,FALSE,FALSE,NA,NA
"346","#SOTU my preResponse to the hour of lies and self congratulations that are upon us. So, to anyone who buys into the… https://t.co/uAiNzKAqLZ",FALSE,0,NA,2018-01-30 23:59:36,TRUE,NA,"958489908720558080",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tototoo82",0,FALSE,FALSE,NA,NA
"347","RT @funder: For a $35 campaign contribution to Trump you can have your name shown on the screen during the livestream of the #SOTU on his w…",FALSE,0,NA,2018-01-30 23:59:36,FALSE,NA,"958489908116520960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Quetzy_",12379,TRUE,FALSE,NA,NA
"348","RT @FoxNews: Trump to proclaim ‘New American Moment’ in State of the Union address https://t.co/jF88lES99b #SOTU",FALSE,0,NA,2018-01-30 23:59:36,FALSE,NA,"958489907957297152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","purser_terry",156,TRUE,FALSE,NA,NA
"349","RT @GeorgiaDirtRoad: Let’s make this tweet go viral! <ed><U+00A0><U+00BC><ed><U+00BE><U+00AF>

<ed><U+00A0><U+00BD><ed><U+00B4><U+0081>RETWEET if you will be watching the #SOTU Address tonight.

#IStandWithTRUMP #Trum…",FALSE,0,NA,2018-01-30 23:59:36,FALSE,NA,"958489907663532032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JudiJudiv",1996,TRUE,FALSE,NA,NA
"350","RT @funder: RT if you pledge to join the #SOTUBLACKOUT &amp; agree to not watch the #SOTU live. #StateOfTheDream",FALSE,0,NA,2018-01-30 23:59:36,FALSE,NA,"958489907600781312",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","psbr1960",6060,TRUE,FALSE,NA,NA
"351","RT @WhiteHouse: Excerpts from tonight's #SOTU

More: https://t.co/nJF9j414YL https://t.co/tKRgucVAkT",FALSE,0,NA,2018-01-30 23:59:36,FALSE,NA,"958489907592351744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Christina_maryl",759,TRUE,FALSE,NA,NA
"352","RT @1Jedi_Rey: We all know The State of the ""Uniom"" is a Dumpster Fire after #1YearofTrump <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>

So Instead of giving the #SOTU More Ratings t…",FALSE,0,NA,2018-01-30 23:59:36,FALSE,NA,"958489907487526912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marcylauren",699,TRUE,FALSE,NA,NA
"353","#SOTU I'll be watching Stormy to see what Trump paid for.",FALSE,0,NA,2018-01-30 23:59:36,FALSE,NA,"958489907223134209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Darkkni90417592",0,FALSE,FALSE,NA,NA
"354","RT @WayneDupreeShow: Here Are 140 Promises From Obama’s State Of The Unions He Never Delivered On #SOTU #DREAMers #RealTalk #WaynesTake 

h…",FALSE,0,NA,2018-01-30 23:59:36,FALSE,NA,"958489907202265089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NYUNDERGROUND",725,TRUE,FALSE,NA,NA
"355","SILLY COMMUNISTS
—
Left Blasts ‘Tone Deaf,’ ‘Inexcusable’ Joe Kennedy Pick—Privileged White Man Who’s Not Progressi… https://t.co/1VZRASQBhf",FALSE,0,NA,2018-01-30 23:59:36,TRUE,NA,"958489906602442753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GPN14",0,FALSE,FALSE,NA,NA
"356","RT @UNITEDWEDREAM: Tonight Trump will be delivering the #SOTU but United We Dream and others will be delivering the #StateOfTheDream! 

Joi…",FALSE,0,NA,2018-01-30 23:59:36,FALSE,NA,"958489905897902085",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TinaRalls1",178,TRUE,FALSE,NA,NA
"357","RT @perfectsliders: #Poll Are you watching the State of the Union tonight? #SOTU",FALSE,0,NA,2018-01-30 23:59:35,FALSE,NA,"958489904614461440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","felter67",145,TRUE,FALSE,NA,NA
"358","RT @FoxNews: Ricky Taylor, army veteran attending the #SOTU: ""[@realDonaldTrump is] actually putting our country first... I really just app…",FALSE,0,NA,2018-01-30 23:59:35,FALSE,NA,"958489904253726720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmuckChuck",2448,TRUE,FALSE,NA,NA
"359","RT @jimmy_dore: We're going to be Livestreaming for the #SOTU at 5:45pm PST Tune in: https://t.co/GLmHNLFkwA. @miserablelib &amp; @RonPlacone a…",FALSE,0,NA,2018-01-30 23:59:35,FALSE,NA,"958489904098328576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jaccuse1",62,TRUE,FALSE,NA,NA
"360","RT @EdanClay: Gotta love @realDonaldTrump #SOTU address stealing the them ""New American Moment"" from @HillaryClinton from 2010! 
https://t.…",FALSE,0,NA,2018-01-30 23:59:35,FALSE,NA,"958489903951736832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","101piper",42,TRUE,FALSE,NA,NA
"361","RT @rashadrobinson: Trump will flash the names of all his enablers at the #SOTU--from white populists to corporations--reminding us who has…",FALSE,0,NA,2018-01-30 23:59:35,FALSE,NA,"958489903951642626",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SuperbadLarry",113,TRUE,FALSE,NA,NA
"362","#SOTU anathema for liberals afflicted with Trump-induced psychosis. Desperately need help before they hurt self and… https://t.co/YOWuiS28qW",FALSE,0,NA,2018-01-30 23:59:35,TRUE,NA,"958489903737708544",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CotoBlogzz",0,FALSE,FALSE,NA,NA
"363","RT @ChrissyUSA1: #MAGA #Patriot #Qanon #TheStormIsHere #GreatAwakening #WeThePeople #PeoplesSOTU #SOTU https://t.co/r7Byw9bgkL",FALSE,0,NA,2018-01-30 23:59:35,FALSE,NA,"958489903389556736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnnaJen39609784",5,TRUE,FALSE,NA,NA
"364","RT @timkaine: We've learned by now that President Trump will say anything. So when it comes to tonight's #SOTU, what matters isn't what he…",FALSE,0,NA,2018-01-30 23:59:35,FALSE,NA,"958489903095955457",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rocket4410",1387,TRUE,FALSE,NA,NA
"365","RT @leahmcelrath: LOVE LOVE LOVE

#SOTU
#tinyhands https://t.co/fHMlwUKA06",FALSE,0,NA,2018-01-30 23:59:35,FALSE,NA,"958489902756151296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SatzNina",32,TRUE,FALSE,NA,NA
"366","RT @WhiteHouse: #SOTU: https://t.co/nJF9j414YL https://t.co/9pIfRIzjg4",FALSE,0,NA,2018-01-30 23:59:35,FALSE,NA,"958489901669986309",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_jennfer_",441,TRUE,FALSE,NA,NA
"367","#MAGA #Patriot #Qanon #TheStormIsHere #GreatAwakening #WeThePeople #PeoplesSOTU #SOTU https://t.co/qLiY7ZWwoU",FALSE,4,NA,2018-01-30 23:59:35,FALSE,NA,"958489901430747136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChrissyUSA1",1,FALSE,FALSE,NA,NA
