"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"315","RT @UltraViolet: Before @realDonaldTrump addresses the nation tonight at the State of the Union, we have a message for Congress at Trump's…",FALSE,0,NA,2018-01-30 23:59:22,FALSE,NA,"958489849434173440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YK_PROMOTIONS",870,TRUE,FALSE,NA,NA
"316","GOD BLES YOU PRESIDENT @realDonaldTrump",FALSE,0,NA,2018-01-30 23:59:22,FALSE,NA,"958489849358573568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RICKTHO68810506",0,FALSE,FALSE,NA,NA
"317","@SenSchumer @realDonaldTrump Follow the dark overseas money trails. I’m sure that many reasons the @GOP support Trump can be found there.",FALSE,0,"SenSchumer",2018-01-30 23:59:22,FALSE,"958366539949977602","958489849312501760","17494010","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dryghten666",0,FALSE,FALSE,NA,NA
"318","RT @BillOReilly: President @realDonaldTrump would be wise to avoid mentioning the @FBI or the Mueller investigation during tonight's #SOTU.…",FALSE,0,NA,2018-01-30 23:59:22,FALSE,NA,"958489848897253377",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AbeA04489381",2125,TRUE,FALSE,NA,NA
"319","RT @jamiegirl: @Luke4Tech @POTUS @realDonaldTrump @EricTrump @RealJamesWoods @SebGorka @seanhannity @chuckwoolery @mitchellvii @RealRealSte…",FALSE,0,NA,2018-01-30 23:59:22,FALSE,NA,"958489847370473472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RealRealStewie",2,TRUE,FALSE,NA,NA
"320","@anxiousenigmax @JakeHighwell We will bring better ones to replace them @VinceMcMahon @realDonaldTrump",FALSE,1,"anxiousenigmax",2018-01-30 23:59:21,FALSE,"958489560807194624","958489846577815553","3258218689","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gjysta",0,FALSE,FALSE,NA,NA
"321","RT @iguanomayor: #Póster 01 #TheFirstPurge (USA, 2018)
Esto va estar bueno y ya quiero ver como lo vinculan con @realDonaldTrump. https://t…",FALSE,0,NA,2018-01-30 23:59:21,FALSE,NA,"958489845894131713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PedroTractor54",1,TRUE,FALSE,NA,NA
"322","RT @nateterani: If @realDonaldTrump you try to further undermine our democracy by firing Robert Mueller, then  American Veterans will lead…",FALSE,0,NA,2018-01-30 23:59:21,FALSE,NA,"958489845491355648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndresF53673263",11802,TRUE,FALSE,NA,NA
"323","RT @RickSmithShow: RT if you are ready to take to the streets if @realDonaldTrump fires #RobertMueller https://t.co/2G0zEiyIGu",FALSE,0,NA,2018-01-30 23:59:21,FALSE,NA,"958489842672914432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mainzer_a",111,TRUE,FALSE,NA,NA
"324","RT @KellyannePolls: Economic confidence numbers are double under @POTUS @realDonaldTrump.

cc: @SenSchumer 

This is why companies now inve…",FALSE,0,NA,2018-01-30 23:59:21,FALSE,NA,"958489842635149312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RobrtGregory",1221,TRUE,FALSE,NA,NA
"325","RT @The_UnSilent_: After being lied to by @realDonaldTrump for a dreadful hour at the #SOTU it will be refreshing to hear from our rising s…",FALSE,0,NA,2018-01-30 23:59:20,FALSE,NA,"958489842127659010",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","snw106",248,TRUE,FALSE,NA,NA
"326","@JeanBaisden @KazmierskiR @realDonaldTrump Didn't get your Pu*sy grab? Racist moron.",FALSE,0,"JeanBaisden",2018-01-30 23:59:20,FALSE,"957568464448782336","958489842085777408","932939208217513991","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","amy_gullia",0,FALSE,FALSE,NA,NA
"327","RT @MWJ1231: The State of the Union is F**cked Up thanks to @realDonaldTrump @SpeakerRyan @SenateMajLdr @gop and all the idiots who voted f…",FALSE,0,NA,2018-01-30 23:59:20,FALSE,NA,"958489841628602369",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SupermanHotMale",4,TRUE,FALSE,NA,NA
"328","RT @PollingAmerica: <U+2777> Day Poll: State of the Union <U+21AF>

Will you be watching @POTUS @realDonaldTrump deliver the State of the Union Address o…",FALSE,0,NA,2018-01-30 23:59:20,FALSE,NA,"958489841410420736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Christi48550057",3070,TRUE,FALSE,NA,NA
"329","RT @HouseDemocrats: House Democrats are bringing #DREAMers to the #SOTU tonight to send a message to @realDonaldTrump: we’re not giving up…",FALSE,0,NA,2018-01-30 23:59:20,FALSE,NA,"958489841393598465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abbyshepp",150,TRUE,FALSE,NA,NA
"330","RT @tedlieu: Dear CIA Director Mike Pompeo: Can you please tell @realDonaldTrump what you have told America? 

Oh wait, maybe you did alrea…",FALSE,0,NA,2018-01-30 23:59:20,FALSE,NA,"958489841028739077",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FELESMALAS",8038,TRUE,FALSE,NA,NA
"331","@realDonaldTrump https://t.co/KEbjVJXaQT",FALSE,2,"realDonaldTrump",2018-01-30 23:59:20,FALSE,NA,"958489840865210369","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EnriqueGeronimo",0,FALSE,FALSE,NA,NA
"332","RT @SecShulkin: Thank you @POTUS @realDonaldTrump for inviting some of our nations heroes to the #SOTU, these #Veterans, family members and…",FALSE,0,NA,2018-01-30 23:59:20,FALSE,NA,"958489840668069889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rbaron169",1712,TRUE,FALSE,NA,NA
"333","How did the S&amp;P 500 do the day of and then day after the State of the Union addresses?

source: @YahooFinance
#SOTU… https://t.co/00ZWycSEdg",FALSE,1,NA,2018-01-30 23:59:20,TRUE,NA,"958489839959080960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OddStats",1,FALSE,FALSE,NA,NA
"334","RT @The_UnSilent_: All while @realDonaldTrump is having the refrigerators replaced on Airforce one for $24 MILLION DOLLARS. 

This isn’t ju…",FALSE,0,NA,2018-01-30 23:59:20,FALSE,NA,"958489839858364417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kiminrb",1295,TRUE,FALSE,NA,NA
"335","@amvetsupport @patmcguinness @realDonaldTrump Craps",FALSE,0,"amvetsupport",2018-01-30 23:59:20,FALSE,"958486851303587840","958489839632027648","755946560794558464","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Will6cx",0,FALSE,FALSE,NA,NA
"336","RT @DeeDeCrist: @JLPtalk @RepMaxineWaters @BET @realDonaldTrump @POTUS I have a leak of a copy of Maxine Waters’ rebuttal speech. Here it i…",FALSE,0,NA,2018-01-30 23:59:20,FALSE,NA,"958489838864314368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JLPtalk",12,TRUE,FALSE,NA,NA
"337","RT @ForTheVeterans: An unconventional leader in an unconventional time! Looking forward to @realDonaldTrump first #SOTU address tonight<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>…",FALSE,0,NA,2018-01-30 23:59:19,FALSE,NA,"958489837555933185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ForTheVeterans",12,TRUE,FALSE,NA,NA
"338","@JohnnyMcGarrity @MarilynHanbyDur @RepSwalwell @Run_IsHere @realDonaldTrump @HouseGOP Arguing and debating is natur… https://t.co/7d2loSAwtQ",FALSE,2,"JohnnyMcGarrity",2018-01-30 23:59:19,TRUE,"958484711143301120","958489837430104066","708640308","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NaomioftheNorth",1,FALSE,FALSE,NA,NA
"339","@LindseyGrahamSC @NBCNews @POTUS @realDonaldTrump You are pathetic to let this clown get away with this shit? https://t.co/5BLWu5qL35",FALSE,0,"LindseyGrahamSC",2018-01-30 23:59:19,FALSE,"958486553080270848","958489836737978368","432895323","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","BevHills_Barman",0,FALSE,FALSE,NA,NA
"340","@realDonaldTrump @HHSGov  https://t.co/MV5oRRa8fD",FALSE,6,"realDonaldTrump",2018-01-30 23:59:19,FALSE,"958070403901124609","958489835936931840","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ARTISTstacy",2,FALSE,FALSE,NA,NA
"341","@realDonaldTrump Trump cannot even stay united in his marriage, how in the hell is he going to unite an entire coun… https://t.co/6wa7JV2h2c",FALSE,0,"realDonaldTrump",2018-01-30 23:59:19,TRUE,NA,"958489835810865152","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LynneLegge",0,FALSE,FALSE,NA,NA
"342","RT @RobertInSC: @realDonaldTrump @HHSGov  https://t.co/D7z3ZUguob",FALSE,0,NA,2018-01-30 23:59:19,FALSE,NA,"958489835626377217",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PVistalli",1,TRUE,FALSE,NA,NA
"343","RT @nateterani: If @realDonaldTrump you try to further undermine our democracy by firing Robert Mueller, then  American Veterans will lead…",FALSE,0,NA,2018-01-30 23:59:19,FALSE,NA,"958489834955317249",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sunhouse",11802,TRUE,FALSE,NA,NA
"344","RT @PollingAmerica: <U+2777> Day Poll: State of the Union <U+21AF>

Will you be watching @POTUS @realDonaldTrump deliver the State of the Union Address o…",FALSE,0,NA,2018-01-30 23:59:18,FALSE,NA,"958489833680318470",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SernaEserna",3070,TRUE,FALSE,NA,NA
"345","RT @JoseiGaona: #LULAC #CleanDreamAct #DreamActNow @realDonaldTrump @SenateMajLdr @LULAC https://t.co/3MZjMDTHwF",FALSE,0,NA,2018-01-30 23:59:18,FALSE,NA,"958489833386725378",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abi_zapote",4,TRUE,FALSE,NA,NA
"346","@Rossalincoln Hey @realDonaldTrump is he talking about you?",FALSE,0,"Rossalincoln",2018-01-30 23:59:18,FALSE,"958487340233535489","958489833181143040","19010539","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","waltisfrozen",0,FALSE,FALSE,NA,NA
"347","God Bless looking forward to tonight. I would attend if if could! @realDonaldTrump",FALSE,0,NA,2018-01-30 23:59:18,FALSE,NA,"958489833055322113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ktstfish",0,FALSE,FALSE,NA,NA
"348","@realDonaldTrump @SquawkCNBC @JoeSquawk Im rooting for you Mr president. Great job!",FALSE,0,"realDonaldTrump",2018-01-30 23:59:18,FALSE,"956831942351183873","958489832690470912","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Journeymen2",0,FALSE,FALSE,NA,NA
"349","@StopTrump2020 @realDonaldTrump Putie has something on @realDonaldTrump! Where are those new Russia sanctions? Why… https://t.co/1OcKPDCa3X",FALSE,0,"StopTrump2020",2018-01-30 23:59:18,TRUE,"958348836048654337","958489832690454528","797080559839309824","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TecSiGuy",0,FALSE,FALSE,NA,NA
"350","@SenSchumer @realDonaldTrump MAGA<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>",FALSE,0,"SenSchumer",2018-01-30 23:59:18,FALSE,"958366853625196544","958489832384352257","17494010","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NurseEc92060038",0,FALSE,FALSE,NA,NA
"351","RT @EdanClay: Gotta love @realDonaldTrump #SOTU address stealing the them ""New American Moment"" from @HillaryClinton from 2010! 
https://t.…",FALSE,0,NA,2018-01-30 23:59:18,FALSE,NA,"958489831335649280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SharonWillow54",42,TRUE,FALSE,NA,NA
"352","@Unpersuaded112 @realDonaldTrump @POTUS Wait, just so we are all on the same page.  He believes only millionaires,… https://t.co/dgFwXCybma",FALSE,5,"Unpersuaded112",2018-01-30 23:59:18,TRUE,"958486450772865024","958489831105064960","42447494","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Marlobeverly11",0,FALSE,FALSE,NA,NA
"353","@LindseyGrahamSC @NBCNews @POTUS @realDonaldTrump I and millions of other people will be boycotting the SOTU addres… https://t.co/s4IXxpdLX4",FALSE,2,"LindseyGrahamSC",2018-01-30 23:59:18,TRUE,"958486553080270848","958489830895308800","432895323","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PROUDAM00187654",1,FALSE,FALSE,NA,NA
"354","RT @realDonaldTrump: Want jobs? Slash corporate tax rate.  Tax incentives for companies that create jobs in US.  America will boom.",FALSE,0,NA,2018-01-30 23:59:18,FALSE,NA,"958489830844981248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nathan_rsc",654,TRUE,FALSE,NA,NA
"355","RT @Lalalydiaresist: @PreetBharara @realDonaldTrump He probably will say most of the right things. Anyone can say the right things. The pro…",FALSE,0,NA,2018-01-30 23:59:18,FALSE,NA,"958489830379286529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sandyherr2",1,TRUE,FALSE,NA,NA
"356","RT @Harlan: There are 5, yes *FIVE* Democratic Responses to President @realDonaldTrump’s #SOTU...

The Democratic Party is so splintered.…",FALSE,0,NA,2018-01-30 23:59:18,FALSE,NA,"958489830291329024",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","an0nwi11i4m",1857,TRUE,FALSE,NA,NA
"357","Thanks Matt Taibbi, this is the perfect word for @realDonaldTrump ‘s many #TinyStrokings of himself tonight. Note t… https://t.co/sGRfkJYJ86",FALSE,1,NA,2018-01-30 23:59:18,TRUE,NA,"958489830198935552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","atinydictator",1,FALSE,FALSE,NA,NA
"358","@LouiseMensch @EricColumbus @DanaWarwick @tribelaw @Alt_Spicerlies @aliasvaughn @counterchekist @lauferlaw… https://t.co/4svTqYXzIv",FALSE,0,"LouiseMensch",2018-01-30 23:59:17,TRUE,"958488478748233734","958489828659572737","19346439","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","8ofELEVEN",0,FALSE,FALSE,NA,NA
"359","RT @HouseDemocrats: House Democrats are bringing #DREAMers to the #SOTU tonight to send a message to @realDonaldTrump: we’re not giving up…",FALSE,0,NA,2018-01-30 23:59:17,FALSE,NA,"958489828596899842",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RodneyClaeys",150,TRUE,FALSE,NA,NA
"360","RT @DeplorablAnnJoy: @1776Lover @realDonaldTrump .  @1776Lover   <U+270B>Stop trolling MY thread! https://t.co/BTZ5UeMGdd",FALSE,0,NA,2018-01-30 23:59:17,FALSE,NA,"958489828592676871",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PawpawCC",9,TRUE,FALSE,NA,NA
"361","RT @realDonaldTrump: Thanks to @pnehlen for your kind words, very much appreciated.",FALSE,0,NA,2018-01-30 23:59:17,FALSE,NA,"958489828370403328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rowast",5858,TRUE,FALSE,NA,NA
"362","RT @DAColdriver: The red pills will be in abundance. Bucklet up.

#TheStormIsHere 
@realDonaldTrump 
#QAnon",FALSE,0,NA,2018-01-30 23:59:17,FALSE,NA,"958489827103707136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","barrygibson244",6,TRUE,FALSE,NA,NA
"363","RT @StopTrump2020: The Senate vote 98-2 to force WH to impose sanctions on Russia.  Yesterday was the deadline and @realDonaldTrump did not…",FALSE,0,NA,2018-01-30 23:59:17,FALSE,NA,"958489826763984899",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","boots366",501,TRUE,FALSE,NA,NA
"364","@ericbolling @realDonaldTrump Now you got it. Give  fools enough rope and they'll hang themselves.",FALSE,0,"ericbolling",2018-01-30 23:59:17,FALSE,"958306597582843910","958489826696679424","14839147","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","NikkiSaywhat56",0,FALSE,FALSE,NA,NA
"365","RT @realDonaldTrump: Our economy is better than it has been in many decades. Businesses are coming back to America like never before. Chrys…",FALSE,0,NA,2018-01-30 23:59:17,FALSE,NA,"958489826554253315",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rjo_r8erfans",40750,TRUE,FALSE,NA,NA
"366","@realDonaldTrump You’re just gonna talk about the economy that Obama did and everybody knows it. But no one I know… https://t.co/mlQTFxmZq6",FALSE,0,"realDonaldTrump",2018-01-30 23:59:17,TRUE,NA,"958489826147225600","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TalkyTinaDoll",0,FALSE,FALSE,NA,NA
"367","RT @ChristiChat: Barack Hussein Obama spent 8 years dividing our country.

Tonight our President @realDonaldTrump will promote UNITY during…",FALSE,0,NA,2018-01-30 23:59:17,FALSE,NA,"958489825933393920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nancy41557",198,TRUE,FALSE,NA,NA
"368","If I were the liberal media, I wouldn’t be publishing articles on how Democrats are set to win the midterms or the… https://t.co/agRYfY0nZt",FALSE,0,NA,2018-01-30 23:59:16,TRUE,NA,"958489825753124864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Will2600",0,FALSE,FALSE,NA,NA
"369","RT @aaronjcarpenter: Democrats bringing illegal immigrants to @realDonaldTrump’s first State of the Union Address is testament to their veh…",FALSE,0,NA,2018-01-30 23:59:16,FALSE,NA,"958489825404948481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CitizenDavidUSA",41,TRUE,FALSE,NA,NA
"370","RT @LouDobbs: #ReleaseTheMemo- @RepMattGaetz calls on @realDonaldTrump to declassify the House Intel Cmte FISA Memo during the #StateofTheU…",FALSE,0,NA,2018-01-30 23:59:16,FALSE,NA,"958489825258205186",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ProblemPanacea",1204,TRUE,FALSE,NA,NA
"371","RT @RepSwalwell: If you’re Putin, today was a good day: @realDonaldTrump delays your sanctions (again) and @HouseGop (with help from your b…",FALSE,0,NA,2018-01-30 23:59:16,FALSE,NA,"958489825082044417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BoneSpursTrump",5488,TRUE,FALSE,NA,NA
"372","@realDonaldTrump should STFU not #SOTU https://t.co/wIX239cfQa",FALSE,5,"realDonaldTrump",2018-01-30 23:59:16,FALSE,NA,"958489824855576577","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hisey_mike",5,FALSE,FALSE,NA,NA
"373","RT @DrWestinForTX07: With yesterday’s stunning news that @realDonaldTrump will ignore the law and not sanction Russia, it reminded me of th…",FALSE,0,NA,2018-01-30 23:59:16,FALSE,NA,"958489824545124354",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jadelia",1486,TRUE,FALSE,NA,NA
"374","RT @cheeseheadlucy: @jeffghupp @aliasvaughn @realDonaldTrump  https://t.co/5CVkxiI7jr",FALSE,0,NA,2018-01-30 23:59:16,FALSE,NA,"958489824209465344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crlulukat",1,TRUE,FALSE,NA,NA
"375","RT @RepMcSally: I engaged w/@realdonaldtrump in yesterday’s @WhiteHouse meeting to push for real solutions to seal &amp; secure the border. I a…",FALSE,0,NA,2018-01-30 23:59:16,FALSE,NA,"958489823458705409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OneAdamOneEve",521,TRUE,FALSE,NA,NA
"376","RT @SenWhitehouse: Russia sanctions passed Congress with total vote 517-5 and @realDonaldTrump won't act on them. Hmmmm. What will it take?",FALSE,0,NA,2018-01-30 23:59:16,FALSE,NA,"958489823278456833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","toddgitlin",3578,TRUE,FALSE,NA,NA
"377","RT @ALIPAC: Does @realDonaldTrump realize how it hurts his credibility to have many illegal aliens in the audience for tonight's #SOTU addr…",FALSE,0,NA,2018-01-30 23:59:15,FALSE,NA,"958489821303001090",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paphotog",44,TRUE,FALSE,NA,NA
"378","@Sharpinsky @sethmoulton @PonceDeNeon404 @realDonaldTrump It’s a sanctuary law so doesn’t have to follow if we don’… https://t.co/wrS9nqCZLm",FALSE,0,"Sharpinsky",2018-01-30 23:59:15,TRUE,"958488222543343619","958489821252550656","262769492","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BobSocrates1",0,FALSE,FALSE,NA,NA
"379","@Jack_W002 @Frank00021146 @stucknsecland @aminawant @TrumpQAnon @realDonaldTrump @POTUS @LexiHunt00… https://t.co/RELAyTAue7",FALSE,0,"Jack_W002",2018-01-30 23:59:15,TRUE,"958488549879435264","958489820082376704","864452194287988736","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EagleMemeBot",0,FALSE,FALSE,NA,NA
"380","@sidrosenberg @realDonaldTrump I can't believe you keep drinking the kool-aid",FALSE,1,"sidrosenberg",2018-01-30 23:59:15,FALSE,"958472749558718464","958489819872718848","31586013","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sipowit",0,FALSE,FALSE,NA,NA
"381","RT @ExDemLatina: .@realDonaldTrump should just read part of Bill Clinton’s #SOTU address from 1995 word for word on Illegal Immigration.…",FALSE,0,NA,2018-01-30 23:59:15,FALSE,NA,"958489818790547456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThAlMeArCrEq",1550,TRUE,FALSE,NA,NA
"382","RT @The_Trump_Train: RETWEET if you're excited to watch @realDonaldTrump #SOTU speech tonight!",FALSE,0,NA,2018-01-30 23:59:15,FALSE,NA,"958489818476023808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LisaBarksdale3",1186,TRUE,FALSE,NA,NA
"383","@realDonaldTrump  Sir...PLEASE stay on script tonight. Those teleprompters are there for a reason. You have a lot t… https://t.co/ghKHJpvhTq",FALSE,0,"realDonaldTrump",2018-01-30 23:59:14,TRUE,NA,"958489817192517634","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WLBarton",0,FALSE,FALSE,NA,NA
"384","RT @BradPetes80: Americans should know the truth tonight @realDonaldTrump disclose the facts in your speech tonight. Put the Russia hoax to…",FALSE,0,NA,2018-01-30 23:59:14,FALSE,NA,"958489816311607296",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MaryOsb36485285",4,TRUE,FALSE,NA,NA
"385","RT @MajorCBS: According to admin sources @realDonaldTrump has NOT seen #GOPMemo - review of House Intel GOP document jointly overseen by NS…",FALSE,0,NA,2018-01-30 23:59:14,FALSE,NA,"958489815246241792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThePudge93",76,TRUE,FALSE,NA,NA
"386","#Twitter I see #SOTUBLACKOUT is trending. Could @realDonaldTrump first #SOTU have the lowest ratings ever? Will you be watching?",FALSE,1,NA,2018-01-30 23:59:14,FALSE,NA,"958489815099506690",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jalen_ALSTON01",1,FALSE,FALSE,NA,NA
"387","RT @tedlieu: Dear CIA Director Mike Pompeo: Can you please tell @realDonaldTrump what you have told America? 

Oh wait, maybe you did alrea…",FALSE,0,NA,2018-01-30 23:59:14,FALSE,NA,"958489815057657857",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","teachdmac",8038,TRUE,FALSE,NA,NA
"388","RT @BlackGirlMagix: Hello @realDonaldTrump
 
You’re the worst “president” ever. Everyone who retweets this agrees.",FALSE,0,NA,2018-01-30 23:59:14,FALSE,NA,"958489814814339072",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BucSpur31",1388,TRUE,FALSE,NA,NA
"389","@PnPCBC @realDonaldTrump @AsteadWesley If they get the Drugs right.",FALSE,1,"PnPCBC",2018-01-30 23:59:14,FALSE,"958466888853471232","958489814566883329","373683618","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HopeAldridge",0,FALSE,FALSE,NA,NA
"390","RT @GOP: DON’T MISS IT! Make sure to tune in tonight at 9pm EST to watch @realDonaldTrump’s first State of the Union Address. #SOTU https:/…",FALSE,0,NA,2018-01-30 23:59:14,FALSE,NA,"958489814415953920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Konell",465,TRUE,FALSE,NA,NA
"391","#Congressman #Gaetz Asks #Trump To #ReleaseTheMemo During #SOTU Issues #press release calling for #transparency… https://t.co/S84cQV9SYR",FALSE,0,NA,2018-01-30 23:59:14,TRUE,NA,"958489813891584006",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Aethonaia",0,FALSE,FALSE,NA,NA
